n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4264175,8388608,123,0,156,3,168,271230296,0.34824,11,20,1,1
2048,2,0,16961210,8388608,753,0,894,3,960,777285728,0.46382,11,20,1,1
1024,3,0,9600946,2097152,2349,0,2622,3,3008,356786288,0.19018600000000002,11,20,1,1
1024,4,0,17037963,2097152,7110,0,7680,3,9168,577217736,0.38848,11,20,1,1
512,5,0,6740731,524288,14118,0,14934,3,18360,216566168,0.111518,11,20,1,1
512,6,0,9693286,524288,25383,0,26490,3,33200,302107552,0.145156,11,20,1,1
