n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8581212,4194304,305,0,388,9,44,274631552,0.082664,67,12,2,3
2048,2,0,34185368,4194304,920,0,1280,16,302,889205024,0.087924,61,7,3,4
2048,3,0,76812500,4194304,1993,0,2380,25,654,1912313536,0.163688,61,10,4,5
2048,4,0,136462608,4194304,3428,0,3984,36,1214,3343989856,0.42878,61,10,5,6
1024,5,0,54139212,1048576,5433,0,6188,49,2030,1317052928,0.175048,61,10,6,7
1024,6,0,77918600,1048576,8104,0,9088,64,3150,1887811488,0.24910000000000002,61,10,7,8
