n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,932403,1572864,36,0,36,0,24,62462072,0.013467999999999999,156,1,4,1
64,2,0,6967206,1572864,6524,0,7126,0,3612,318490328,0.145628,169,3,10,14
64,3,0,22987707,1572864,92000,0,97375,0,62250,894060920,1.6162800000000002,169,3,20,125
64,4,0,53877177,1572864,391363,0,406112,0,294294,1976895800,6.7724,169,3,35,343
32,5,0,13782834,196608,1245132,0,1276479,0,992898,489315152,2.6162,169,3,56,729
32,6,0,23614722,196608,3279584,0,3336817,0,2707254,825955664,12.8886,169,3,84,1331
