n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,17285120,4194304,162,0,293,9,40,485131744,0.21008,49,16,2,3
2048,2,0,38891520,4194304,464,0,768,16,158,1003726304,0.196284,41,7,3,4
2048,3,0,69140480,4194304,1073,0,1435,25,334,1729758688,0.35206,43,10,4,5
2048,4,0,108032000,4194304,1892,0,2412,36,614,2663228896,0.8577,43,10,5,6
1024,5,0,40034304,1048576,3053,0,3759,49,1022,979322336,0.26626,43,10,6,7
1024,6,0,54491136,1048576,4616,0,5536,64,1582,1326339552,0.38523999999999997,43,10,7,8
