n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4236712,8388608,38,0,52,1,27,270131776,0.04797,24,4,3,3
2048,2,0,16887726,8388608,245,0,298,1,188,775082704,0.069564,24,3,6,6
1024,3,0,9544972,2097152,773,0,874,1,608,355265248,0.031785999999999995,24,3,10,12
1024,4,0,16948208,2097152,2355,0,2560,1,1883,574885952,0.05827,24,3,15,25
512,5,0,6670040,524288,4685,0,4978,1,3788,214774688,0.031432,24,3,21,36
512,6,0,9596130,524288,8433,0,8830,1,6868,299680912,0.047946,24,3,28,49
