n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8473534,8388608,12,0,12,0,12,304028112,0.0162858,33,1,3,1
2048,2,0,33775690,8388608,192,0,231,0,144,910189200,0.036224,40,3,6,3
1024,3,0,19074602,2097152,576,0,654,0,480,431355136,0.030652000000000002,40,3,10,6
1024,4,0,33871836,2097152,1632,0,1788,0,1440,710053920,0.08960399999999999,40,3,15,12
512,5,0,13348774,524288,4600,0,4925,0,4200,268280208,0.044607999999999995,40,3,21,25
512,6,0,19204162,524288,8640,0,9108,0,8064,376646480,0.074502,40,3,28,36
