n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8777916,4194304,615,0,1020,27,280,280926080,0.26116,11,20,1,1
2048,2,0,34840888,4194304,2238,0,3456,48,1524,906511136,0.26604,11,20,1,1
2048,3,0,78188980,4194304,5175,0,6540,75,3220,1946922688,0.45721999999999996,11,20,1,1
2048,4,0,138822192,4194304,9138,0,11088,108,5884,3402193504,1.02324,11,20,1,1
1024,5,0,55941804,1048576,14751,0,17388,147,9732,1361102336,0.37398,11,20,1,1
1024,6,0,80474920,1048576,22302,0,25728,192,14980,1949950368,0.6704399999999999,11,20,1,1
