n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8581212,4194304,1128,0,1553,16,187,343281504,0.085748,108,12,2,4
2048,2,0,34185368,4194304,3668,0,5161,36,951,1162688224,0.168958,108,7,3,6
2048,3,0,76812500,4194304,8424,0,10305,64,2063,2526813792,0.37162,108,10,4,8
2048,4,0,136462608,4194304,14948,0,17881,100,3815,4435690976,0.66742,108,10,5,10
1024,5,0,54139212,1048576,24104,0,28321,144,6351,1750166880,0.26124,108,10,6,12
1024,6,0,77918600,1048576,36324,0,42057,196,9815,2511160544,0.3573,108,10,7,14
