n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4262330,8388608,15,0,24,0,27,271156496,0.008028,5,2,3,3
2048,2,0,16956214,8388608,72,0,84,0,108,777136304,0.022412,7,3,6,6
1024,3,0,9604981,2097152,240,0,264,0,360,356896056,0.0168676,7,3,10,12
1024,4,0,17044417,2097152,750,0,800,0,1125,577385560,0.046022,7,3,15,25
512,5,0,6748233,524288,1512,0,1584,0,2268,216757192,0.011511200000000001,7,3,21,36
512,6,0,9703512,524288,2744,0,2842,0,4116,302363952,0.030158,7,3,28,49
