n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4290606,4194304,162,0,287,9,41,137332160,0.6516200000000001,48,16,2,3
2048,2,0,17092684,4194304,464,0,768,16,158,342239136,0.617,41,7,3,4
2048,3,0,38406250,4194304,1073,0,1435,25,334,683313536,0.6531399999999999,43,10,4,5
2048,4,0,68231304,4194304,1892,0,2412,36,614,1160588128,0.68648,43,10,5,6
1024,5,0,27069606,1048576,3053,0,3759,49,1022,450825536,0.6293,43,10,6,7
1024,6,0,38959300,1048576,4616,0,5536,64,1582,641113888,0.643,43,10,7,8
