n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
32,1,0,53248,32768,6,0,12,0,30,3045336,0.022955999999999997,5,7,1,1
32,2,0,425984,32768,576,0,576,0,1440,12019672,0.083096,7,9,1,1
32,3,0,1437696,32768,5832,0,5832,0,14580,36378584,0.45027999999999996,7,9,1,1
32,4,0,3407872,32768,30720,0,30720,0,76800,83814360,2.6502,7,9,1,1
32,5,0,6656000,32768,112500,0,112500,0,281250,162019288,14.677000000000001,7,9,1,1
