n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,1064115,262144,15040,0,19160,64,1200,42695928,0.06803000000000001,394,34,2,4
64,2,0,7987680,262144,68040,0,88596,216,6804,264692376,0.81572,409,15,3,6
64,3,0,26382135,262144,199376,0,232416,512,18432,853921144,1.86904,325,21,4,8
64,4,0,61858872,262144,434080,0,498260,1000,40500,1990176152,2.8646000000000003,325,21,5,10
64,5,0,120029283,262144,827496,0,938016,1728,77760,3853120248,4.4458,325,21,6,12
64,6,0,206504760,262144,1437128,0,1612212,2744,135828,6622416280,11.3014,325,21,7,14
