n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4264175,8388608,38,0,52,1,27,271230296,0.05947,24,4,3,3
2048,2,0,16961210,8388608,245,0,298,1,188,777285728,0.074266,24,3,6,6
1024,3,0,9600946,2097152,773,0,874,1,608,356786288,0.045295999999999996,24,3,10,12
1024,4,0,17037963,2097152,2355,0,2560,1,1883,577217736,0.062024,24,3,15,25
512,5,0,6740731,524288,4685,0,4978,1,3788,216566168,0.039766,24,3,21,36
512,6,0,9693286,524288,8433,0,8830,1,6868,302107552,0.050496,24,3,28,49
