n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,354327,1572864,52,0,52,0,24,42173520,0.0038218,46,5,4,4
64,2,0,2532257,1572864,1288,0,1442,0,840,157358400,0.040861999999999996,44,3,10,14
64,3,0,8226789,1572864,4128,0,4392,0,2880,356941728,0.095312,44,3,20,24
64,4,0,19130888,1572864,36500,0,37875,0,26250,713011944,0.5989,44,3,35,125
32,5,0,5137231,196608,99360,0,101736,0,72576,171838464,0.157962,44,3,56,216
32,6,0,8752215,196608,234612,0,238385,0,172872,280618176,0.42388000000000003,44,3,84,343
