n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,986805,1572864,271,0,307,1,79,64638280,0.030024000000000002,156,1,4,1
64,2,0,7229457,1572864,6545,0,7158,1,3625,327317704,0.20800000000000002,169,3,10,14
64,3,0,23692146,1572864,92021,0,97407,1,62263,917038312,2.1934,169,3,20,125
64,4,0,55339014,1572864,391384,0,406144,1,294307,2024109928,9.1462,169,3,35,343
32,5,0,14605293,196608,1245153,0,1276511,1,992911,515774296,3.0862,169,3,56,729
32,6,0,24948708,196608,3279605,0,3336849,1,2707267,868783672,8.027800000000001,169,3,84,1331
