n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,20308128,1572864,271,0,307,1,79,708698840,0.09961,156,1,4,1
64,2,0,50770320,1572864,6545,0,7158,1,3625,1721237720,0.5713199999999999,169,3,10,14
64,3,0,101540640,1572864,92021,0,97407,1,62263,3408802520,5.9482,169,3,20,125
64,4,0,177696120,1572864,391384,0,406144,1,294307,5940149720,25.512,169,3,35,343
32,5,0,38025624,196608,1245153,0,1276511,1,992911,1265367560,9.4744,169,3,56,729
32,6,0,57038436,196608,3279605,0,3336849,1,2707267,1895797640,24.722,169,3,84,1331
