n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8581212,4194304,289,0,388,9,16,274631552,0.0175864,67,12,2,3
2048,2,0,34185368,4194304,912,0,1280,16,288,889205024,0.051878,61,7,3,4
2048,3,0,76812500,4194304,1985,0,2380,25,640,1912313536,0.09162200000000001,61,10,4,5
2048,4,0,136462608,4194304,3420,0,3984,36,1200,3343989856,0.15790200000000001,61,10,5,6
1024,5,0,54139212,1048576,5425,0,6188,49,2016,1317052928,0.063824,61,10,6,7
1024,6,0,77918600,1048576,8096,0,9088,64,3136,1887811488,0.100108,61,10,7,8
