n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,25298673,8388608,38,0,52,1,27,876721544,0.36012,24,4,3,3
2048,2,0,50597346,8388608,245,0,298,1,188,1584552992,0.44908000000000003,24,3,6,6
1024,3,0,21183560,2097152,773,0,874,1,608,634769024,0.191338,24,3,10,12
1024,4,0,31775340,2097152,2355,0,2560,1,1883,930914784,0.3547,24,3,15,25
512,5,0,11230905,524288,4685,0,4978,1,3788,324330344,0.143252,24,3,21,36
512,6,0,14974540,524288,8433,0,8830,1,6868,428857648,0.151606,24,3,28,49
