n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
16,1,0,32812,4096,267011,0,484034,8546,226708,1175464,0.026334000000000003,48,202,1,1
16,2,0,131248,4096,9015939,0,15663037,308866,20061770,3556360,0.047127999999999996,49,204,1,1
16,3,0,295308,4096,193455859,0,294917461,5967003,577885260,7524520,0.16054600000000002,49,204,1,1
16,4,0,524992,4096,2259184280,0,2983785111,58377530,7372935966,13079944,0.5395,49,204,1,1
16,5,0,820300,4096,15601102892,0,19669328794,364613206,56220415952,20222632,1.4068,49,204,1,1
16,6,0,1181232,4096,78902902990,0,96191161657,1677591426,303739361886,28952584,2.9,49,204,1,1
16,7,0,1607788,4096,318279699716,0,378332428953,6197179151,1284240720852,39269800,6.938,49,204,1,1
