n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,1063323,1572864,849,0,921,3,498,67699256,0.099182,11,29,1,1
64,2,0,7596423,1572864,19725,0,21474,3,19470,339673016,0.48536,11,29,1,1
64,3,0,24676434,1572864,276243,0,292221,3,329058,949147928,5.2726,11,29,1,1
64,4,0,57380388,1572864,1174467,0,1218432,3,1550592,2090046296,38.486000000000004,11,29,1,1
32,5,0,15423543,196608,3735963,0,3829533,3,5223978,542100968,12.4054,11,29,1,1
32,6,0,26275335,196608,9839571,0,10010547,3,14233146,911378408,33.658,11,29,1,1
