n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8528350,8388608,83,0,112,1,45,441797808,0.101278,64,1,3,1
2048,2,0,33922420,8388608,785,0,929,1,489,1455734640,0.183842,73,3,6,6
1024,3,0,19201892,2097152,4455,0,5036,1,3209,740824640,0.156964,73,3,10,25
1024,4,0,34075926,2097152,11667,0,12800,1,9221,1258736768,0.41208,73,3,15,49
512,5,0,13481462,524288,25115,0,26984,1,21069,486195920,0.171028,73,3,21,81
512,6,0,19386572,524288,47679,0,50468,1,41633,689839504,0.29422000000000004,73,3,28,121
