n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8473534,8388608,12,0,12,0,12,304028112,0.011198,29,1,3,1
2048,2,0,33775690,8388608,168,0,207,0,144,910189200,0.029002,32,3,6,3
1024,3,0,19074602,2097152,528,0,606,0,480,431355136,0.017761,32,3,10,6
1024,4,0,33871836,2097152,1536,0,1692,0,1440,710053920,0.038501999999999995,32,3,15,12
512,5,0,13348774,524288,4400,0,4725,0,4200,268280208,0.021748,32,3,21,25
512,6,0,19204162,524288,8352,0,8820,0,8064,376646480,0.039158,32,3,28,36
