n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,986805,1572864,138,0,150,1,48,56743584,0.024882,69,1,4,1
64,2,0,7229457,1572864,1002,0,1115,1,612,269481792,0.054546,85,3,10,4
64,3,0,23692146,1572864,5952,0,6345,1,4212,727500888,0.153848,85,3,20,14
64,4,0,55339014,1572864,16662,0,17335,1,12612,1581397560,0.45018,85,3,35,24
32,5,0,14605293,196608,133905,0,137406,1,105012,398931696,0.34868,85,3,56,125
32,6,0,24948708,196608,340230,0,346279,1,272172,669193752,0.8404,85,3,84,216
