n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4290606,4194304,66,0,129,0,36,171657008,0.008924999999999999,20,7,2,3
2048,2,0,17092684,4194304,172,0,280,0,108,478980608,0.0167688,21,7,3,4
2048,3,0,38406250,4194304,405,0,525,0,240,990563536,0.030359999999999998,22,10,4,5
2048,4,0,68231304,4194304,720,0,888,0,450,1706438560,0.10676000000000001,22,10,5,6
1024,5,0,27069606,1048576,1169,0,1393,0,756,667382384,0.044964,22,10,6,7
1024,6,0,38959300,1048576,1776,0,2064,0,1176,952788288,0.059519999999999997,22,10,7,8
