n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4290606,4194304,150,0,287,9,20,171657008,0.02854,48,16,2,3
2048,2,0,17092684,4194304,456,0,768,16,144,478980608,0.083052,41,7,3,4
2048,3,0,38406250,4194304,1065,0,1435,25,320,990563536,0.141194,43,10,4,5
2048,4,0,68231304,4194304,1884,0,2412,36,600,1706438560,0.35126,43,10,5,6
1024,5,0,27069606,1048576,3045,0,3759,49,1008,667382384,0.102434,43,10,6,7
1024,6,0,38959300,1048576,4608,0,5536,64,1568,952788288,0.083988,43,10,7,8
