n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4262330,8388608,27,0,30,0,15,271156496,0.0078116,27,4,3,3
2048,2,0,16956214,8388608,240,0,288,0,180,777136304,0.022282,26,3,6,6
1024,3,0,9604981,2097152,768,0,864,0,600,356896056,0.0104584,26,3,10,12
1024,4,0,17044417,2097152,2350,0,2550,0,1875,577385560,0.02991,26,3,15,25
512,5,0,6748233,524288,4680,0,4968,0,3780,216757192,0.011204,26,3,21,36
512,6,0,9703512,524288,8428,0,8820,0,6860,302363952,0.0192566,26,3,28,49
