n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,980850,262144,2151,0,3483,27,48,31518272,0.0143216,235,34,2,3
64,2,0,7461360,262144,9408,0,13936,64,1296,187492880,0.051994,235,15,3,4
64,3,0,24756882,262144,26355,0,32695,125,3840,603191616,0.131778,193,21,4,5
64,4,0,58182744,262144,55440,0,66276,216,9000,1406411728,0.312,193,21,5,6
64,5,0,113054274,262144,103971,0,121051,343,18144,2724819392,0.60142,193,21,6,7
64,6,0,194686800,262144,179184,0,204544,512,32928,4686080784,1.03542,193,21,7,8
