n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8777916,4194304,1104,0,1552,16,144,351149920,0.028295999999999998,108,12,2,4
2048,2,0,34840888,4194304,3660,0,5160,36,936,1185238752,0.083798,108,7,3,6
2048,3,0,78188980,4194304,8416,0,10304,64,2048,2572435040,0.2694,108,10,4,8
2048,4,0,138822192,4194304,14940,0,17880,100,3800,4512771552,0.41025999999999996,108,10,5,10
1024,5,0,55941804,1048576,24096,0,28320,144,6336,1808637280,0.183388,108,10,6,12
1024,6,0,80474920,1048576,36316,0,42056,196,9800,2593750240,0.26398,108,10,7,14
