n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8473534,8388608,12,0,12,0,12,371816640,0.0150808,70,1,3,1
2048,2,0,33775690,8388608,780,0,918,0,480,1180394976,0.071112,75,3,6,6
1024,3,0,19074602,2097152,4450,0,5025,0,3200,583952208,0.082994,75,3,10,25
1024,4,0,33871836,2097152,11662,0,12789,0,9212,981028864,0.159306,75,3,15,49
512,5,0,13348774,524288,25110,0,26973,0,21060,375070656,0.081768,75,3,21,81
512,6,0,19204162,524288,47674,0,50457,0,41624,530280032,0.146884,75,3,28,121
