n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8447676,8388608,12,0,12,0,12,370988928,0.031259999999999996,29,1,3,1
2048,2,0,33706560,8388608,168,0,207,0,144,1178528736,0.06311,32,3,6,3
1024,3,0,19010440,2097152,528,0,606,0,480,582310080,0.036076000000000004,32,3,10,6
1024,4,0,33768992,2097152,1536,0,1692,0,1440,978458368,0.072648,32,3,15,12
512,5,0,13268746,524288,4400,0,4725,0,4200,373095360,0.04156,32,3,21,25
512,6,0,19094296,524288,8352,0,8820,0,8064,527588624,0.075808,32,3,28,36
