n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4290606,4194304,150,0,287,9,20,137332160,0.026846,48,16,2,3
2048,2,0,17092684,4194304,456,0,768,16,144,342239136,0.025362000000000003,41,7,3,4
2048,3,0,38406250,4194304,1065,0,1435,25,320,683313536,0.07866999999999999,43,10,4,5
2048,4,0,68231304,4194304,1884,0,2412,36,600,1160588128,0.31988,43,10,5,6
1024,5,0,27069606,1048576,3045,0,3759,49,1008,450825536,0.11465600000000001,43,10,6,7
1024,6,0,38959300,1048576,4608,0,5536,64,1568,641113888,0.168976,43,10,7,8
