n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,34570240,4194304,1128,0,1577,16,183,1176537056,0.22024,112,12,2,4
2048,2,0,77783040,4194304,3668,0,5161,36,951,2559387616,0.44284,108,7,3,6
2048,3,0,138280960,4194304,8424,0,10305,64,2063,4495378400,0.9167799999999999,108,10,4,8
2048,4,0,216064000,4194304,14948,0,17881,100,3815,6984509408,1.4375,108,10,5,10
1024,5,0,80068608,1048576,24104,0,28321,144,6351,2580695008,0.5742,108,10,6,12
1024,6,0,108982272,1048576,36324,0,42057,196,9815,3505985504,0.83766,108,10,7,14
