n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4290606,4194304,74,0,129,0,50,171657008,0.031656000000000004,20,7,2,3
2048,2,0,17092684,4194304,180,0,280,0,122,478980608,0.039638,21,7,3,4
2048,3,0,38406250,4194304,413,0,525,0,254,990563536,0.063444,22,10,4,5
2048,4,0,68231304,4194304,728,0,888,0,464,1706438560,0.083926,22,10,5,6
1024,5,0,27069606,1048576,1177,0,1393,0,770,667382384,0.031532,22,10,6,7
1024,6,0,38959300,1048576,1784,0,2064,0,1190,952788288,0.042136,22,10,7,8
