n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,1064115,262144,3123,0,4050,27,48,25669832,0.008983399999999999,253,34,2,3
64,2,0,7987680,262144,11712,0,15664,64,1296,136889240,0.028048,244,15,3,4
64,3,0,26382135,262144,30855,0,36070,125,3840,431806728,0.07882,202,21,4,5
64,4,0,61858872,262144,63216,0,72108,216,9000,1000433944,0.16864200000000001,202,21,5,6
64,5,0,120029283,262144,116319,0,130312,343,18144,1932651464,0.30604,202,21,6,7
64,6,0,206504760,262144,197616,0,218368,512,32928,3318339864,0.5213,202,21,7,8
