n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,1224015,262144,15040,0,19160,64,1200,49092184,0.083708,394,34,2,4
64,2,0,9000072,262144,68040,0,88596,216,6804,298368376,0.53538,409,15,3,6
64,3,0,29511051,262144,199376,0,232416,512,18432,955325912,0.51108,325,21,4,8
64,4,0,68939736,262144,434080,0,498260,1000,40500,2218043256,2.8815999999999997,325,21,5,10
64,5,0,133468911,262144,827496,0,938016,1728,77760,4284467800,5.2756,325,21,6,12
64,6,0,229281360,262144,1437128,0,1612212,2744,135828,7352546936,9.7462,325,21,7,14
