n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,17285120,4194304,86,0,129,0,108,485131744,0.139736,7,8,1,1
2048,2,0,38891520,4194304,207,0,280,0,244,1003726304,0.144058,7,8,1,1
2048,3,0,69140480,4194304,461,0,525,0,476,1729758688,0.172444,7,8,1,1
2048,4,0,108032000,4194304,803,0,888,0,828,2663228896,0.191328,7,8,1,1
1024,5,0,40034304,1048576,1285,0,1393,0,1324,979322336,0.075736,7,8,1,1
1024,6,0,54491136,1048576,1931,0,2064,0,1988,1326339552,0.075908,7,8,1,1
