n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,50597346,8388608,267,0,336,3,282,1888668976,0.22048,11,29,1,1
2048,2,0,101194692,8388608,2391,0,2787,3,2598,3608447344,0.33826,11,29,1,1
1024,3,0,42367120,2097152,13425,0,15108,3,16414,1482111936,0.22554,11,29,1,1
1024,4,0,63550680,2097152,35091,0,38400,3,46746,2201928896,0.39156,11,29,1,1
512,5,0,22461810,524288,75471,0,80952,3,106338,773567056,0.20861999999999997,11,29,1,1
512,6,0,29949080,524288,143205,0,151404,3,209590,1027839760,0.3568,11,29,1,1
