n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
16,1,0,32812,4096,271,0,258,0,349,1174952,0.014204,33,49,1,1
16,2,0,131248,4096,18352,0,18144,0,19888,3555848,0.052649999999999995,41,55,1,1
16,3,0,295308,4096,434079,0,433026,0,444069,7524008,0.2996,41,55,1,1
16,4,0,524992,4096,4840000,0,4835328,0,4878016,13079432,2.058,41,55,1,1
16,5,0,820300,4096,32877775,0,32861250,0,32985925,20222120,12.3624,41,55,1,1
