n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,354327,1572864,52,0,52,0,24,42173520,0.00185376,46,5,4,4
64,2,0,2532257,1572864,1288,0,1442,0,840,157358400,0.010508,44,3,10,14
64,3,0,8226789,1572864,4128,0,4392,0,2880,356941728,0.028474,44,3,20,24
64,4,0,19130888,1572864,36500,0,37875,0,26250,713011944,0.21227999999999997,44,3,35,125
32,5,0,5137231,196608,99360,0,101736,0,72576,171838464,0.071838,44,3,56,216
32,6,0,8752215,196608,234612,0,238385,0,172872,280618176,0.188492,44,3,84,343
