n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,50597346,8388608,267,0,336,3,282,1888668976,0.23292000000000002,11,29,1,1
2048,2,0,101194692,8388608,2391,0,2787,3,2598,3608447344,0.36922,11,29,1,1
1024,3,0,42367120,2097152,13425,0,15108,3,16414,1482111936,0.21827999999999997,11,29,1,1
1024,4,0,63550680,2097152,35091,0,38400,3,46746,2201928896,0.43723999999999996,11,29,1,1
512,5,0,22461810,524288,75471,0,80952,3,106338,773567056,0.22618,11,29,1,1
512,6,0,29949080,524288,143205,0,151404,3,209590,1027839760,0.40671999999999997,11,29,1,1
