n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,4388958,4194304,66,0,129,0,36,175591088,0.0050154,20,7,2,3
2048,2,0,17420444,4194304,172,0,280,0,108,488420480,0.0141376,21,7,3,4
2048,3,0,39094490,4194304,405,0,525,0,240,1008654928,0.029608000000000002,22,10,4,5
2048,4,0,69411096,4194304,720,0,888,0,450,1736327200,0.052324,22,10,5,6
1024,5,0,27970902,1048576,1169,0,1393,0,756,689800688,0.020686,22,10,6,7
1024,6,0,40237460,1048576,1776,0,2064,0,1176,984251328,0.030486000000000003,22,10,7,8
