n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
64,1,0,354705,262144,1202,0,2196,27,40,14319272,0.0049432,154,40,2,3
64,2,0,2662560,262144,4112,0,6800,64,432,51687320,0.013842799999999999,142,15,3,4
64,3,0,8794045,262144,10995,0,15210,125,1280,150397288,0.033316,130,21,4,5
64,4,0,20619624,262144,22656,0,29820,216,3000,340605976,0.066166,130,21,5,6
64,5,0,40009761,262144,41895,0,53144,343,6048,652339112,0.12146799999999999,130,21,6,7
64,6,0,68834920,262144,71472,0,88128,512,10976,1115622424,0.20874,130,21,7,8
