n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,8482860,4194304,289,0,388,9,16,271484288,0.06401,67,12,2,3
2048,2,0,33857608,4194304,912,0,1280,16,288,880551968,0.2545,61,7,3,4
2048,3,0,76124260,4194304,1985,0,2380,25,640,1895008960,0.38079999999999997,61,10,4,5
2048,4,0,135282816,4194304,3420,0,3984,36,1200,3314888032,0.71682,61,10,5,6
1024,5,0,53237916,1048576,5425,0,6188,49,2016,1295028224,0.28778000000000004,61,10,6,7
1024,6,0,76640440,1048576,8096,0,9088,64,3136,1856742048,0.40641999999999995,61,10,7,8
