n,p,f,dof,cell,add,sub,mul,div,mem,byte,time,ninst,nloops,extend_dof,extend_quad
2048,1,0,34570240,4194304,615,0,1056,27,268,899974624,0.15001,11,20,1,1
2048,2,0,77783040,4194304,2238,0,3456,48,1524,1937122784,0.20861999999999997,11,20,1,1
2048,3,0,138280960,4194304,5175,0,6540,75,3220,3389130208,0.30646,11,20,1,1
2048,4,0,216064000,4194304,9138,0,11088,108,5884,5255996896,0.43723999999999996,11,20,1,1
1024,5,0,80068608,1048576,14751,0,17388,147,9732,1940145632,0.173954,11,20,1,1
1024,6,0,108982272,1048576,22302,0,25728,192,14980,2634126816,0.24194,11,20,1,1
